,zipcode,% Foreign,% Uninsured,% Vehicle Access,% Food Stamps,% Teen Birth Rate,Urban
174,10954,9.360199776112976,4.878153793162835,1.9449509420856124,35.35692758115905,5.1,1
175,10956,5.618441971383149,3.9968203497615264,2.3575769718827218,32.2066772655008,2.4,1
176,10958,3.8128804870233903,3.524511374559436,2.311352821210061,29.541813521307287,14.6,1
177,10960,7.06518200169304,8.543335286839877,6.400102197240673,40.658982874259294,8.2,1
178,10962,3.3685719405124535,2.56226482709192,0.38200339558573854,31.248880129009137,1.0,1
179,10963,7.318789584799437,4.621158808350927,1.4967259120673526,19.46985690828055,13.9,1
180,10964,5.925384052670081,5.4133138258961235,0.0,38.112655449890276,6.3,1
181,10965,4.3501221202719655,6.033401544656413,2.9267628641437518,35.91656214931679,0.6,1
182,10968,5.2467763450422416,5.42463317029791,0.5718954248366013,50.95598043574922,6.8,1
183,10969,2.138275124732716,10.049893086243765,0.0,35.637918745545264,11.5,0
184,10970,10.569937583137213,8.4825539752379,3.9575683394532835,37.15338176609025,11.0,1
185,10973,4.0051679586563305,9.17312661498708,0.4850444624090542,33.0749354005168,13.9,1
186,10974,5.112219451371572,5.081047381546135,1.2121212121212122,34.32044887780549,2.8,1
187,10976,7.410151908114117,3.5198221563542056,0.0,29.08484623934791,3.9,1
188,10977,18.77161673431356,14.5074938012287,14.950455806579466,24.58345836162921,27.0,1
189,10980,6.072729870686576,5.8441094520254335,2.767920511000709,33.199971422447675,5.7,1
190,10983,4.2298202326401135,3.137116672541417,1.143984220907298,33.30983433204089,1.7,1
191,10984,3.1125827814569536,6.4238410596026485,0.0,31.953642384105958,0.0,1
192,10986,3.8325471698113214,0.4716981132075472,0.0,33.077830188679236,0.0,1
193,10987,4.939024390243904,4.176829268292684,0.3309066843150232,40.945121951219505,0.0,0
194,10989,3.5710829381592952,6.116326333107519,0.7819950410070571,33.465595664376266,1.3,1
195,10990,1.8751905681471688,3.0084358166480336,1.8374164810690423,36.96005691635329,2.2,1
196,10992,0.6741328694139394,3.6968576709796666,4.637985309548792,34.27204523214091,0.9,1
197,10993,12.770216172938351,9.107285828662931,11.566390041493776,28.78302642113691,12.6,1
198,10994,3.4500784108729747,3.3063251437532672,1.9157088122605364,34.23941453214846,1.3,1
199,10996,1.4065335753176045,0.0,0.35778175313059035,12.47731397459165,3.5,1
200,10998,2.372521246458924,9.206798866855523,2.8446389496717726,30.842776203966004,4.1,0
201,11001,5.547920433996383,4.495479204339964,2.896106752694479,33.016274864376136,1.1,1
202,11003,15.494722955145118,8.942392260334213,4.422583032255256,26.5259454705365,7.3,1
203,11004,7.254449123760357,5.230267626681157,3.3653846153846154,34.662409998641486,7.1,1
204,11010,5.74595541790619,6.862545335995763,1.2580253340274163,31.578303924365297,2.2,1
205,11020,8.591885441527445,3.3412887828162283,1.603905160390516,29.307875894988065,3.1,1
206,11021,9.548611111111107,4.973118279569892,7.514519378926159,43.570788530465954,2.0,1
207,11023,7.928753180661577,5.770992366412213,4.730913642052567,29.66921119592876,2.2,1
208,11024,8.934531450577664,5.057766367137355,1.3296965564268668,26.50834403080873,1.1,1
209,11030,2.4827117106903978,2.5734043759210974,1.6815839435855708,34.83165174016551,1.1,1
210,11040,8.619898020830815,4.14199753510065,1.4201124046567644,30.777409922428173,2.0,1
211,11050,10.830870279146142,6.190476190476191,5.214502383359815,35.858784893267654,3.5,1
212,11096,17.9716919880535,16.179716919880537,12.078977932636473,31.71016751071289,24.6,1
213,11101,21.056404451990193,10.907375966798718,59.268381021369066,45.40275419732127,20.4,1
214,11102,19.11111111111111,14.447407407407406,55.78399269955446,41.10814814814815,30.8,1
215,11103,19.21463678237821,15.949152106224751,57.9864263173821,42.35608965286534,10.9,1
216,11104,26.06313692437361,17.408627691364643,56.42981399705607,44.057926595663176,10.1,1
217,11105,14.312143067807062,11.360163015792155,42.26024483622442,41.28482183553636,2.1,1
